ID,SMILES_chiral,SMILES_no_chiral,NPL_score
UNPD_subset_A_10279,C=C(C)[C@@H]1CC[C@]2(C)CC/C(CO)=C/CC/C(C)=C/C[C@@H]12,C=C(C)C1CCC2(C)CCC(CO)=CCCC(C)=CCC12,3.102
UNPD_subset_A_10280,CO[C@H]1C[C@H](O[C@@H]([C@H](CCO)OC)[C@@H](C)O)O[C@@H](C)[C@H]1O,COC1CC(OC(C(C)O)C(CCO)OC)OC(C)C1O,2.275
UNPD_subset_A_10281,C=C1CCC[C@]2(C)[C@H]3CC[C@@]12CC3(C)C,C=C1CCCC2(C)C3CCC12CC3(C)C,3.111
UNPD_subset_A_10282,CC(C)COc1ccc(-c2ccc(OCC(C)C)o2)o1,CC(C)COc1ccc(-c2ccc(OCC(C)C)o2)o1,-0.076
UNPD_subset_A_10283,COc1cc2coc(O)c2c(O)c1C,COc1cc2coc(O)c2c(O)c1C,0.938
UNPD_subset_A_10284,CC#Cc1ccc2c(c1)O[C@@H](c1ccc(O)c(O)c1OC)[C@@H](C)O2,CC#Cc1ccc2c(c1)OC(c1ccc(O)c(O)c1OC)C(C)O2,1.63
UNPD_subset_A_10285,COc1ccccc1O,COc1ccccc1O,0.504
UNPD_subset_A_10286,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(O)C[C@]3(C)CC[C@H]4C(C)(C)[C@@H](O[C@H]5OC[C@H](O)[C@@H](O)[C@@H]5O)CC[C@]4(C)[C@@H]3CC[C@@H]12,CC12CCC3C(C)(C)C(OC4OCC(O)C(O)C4O)CCC3(C)C1CCC1C(O)(CCC3C(C)(C)C(O)CCC13C)C2,2.512
UNPD_subset_A_10287,CC[C@]12C=Cn3c4c(c5ccccc53)CCN(CCC1)[C@@H]42,CCC12C=Cn3c4c(c5ccccc53)CCN(CCC1)C42,1.632
UNPD_subset_A_10288,COc1cc2[nH]c3ccccc3c2cc1OC,COc1cc2[nH]c3ccccc3c2cc1OC,0.225
UNPD_subset_A_10289,C[C@@H]1/C=C\C=C/C=C\C1,CC1C=CC=CC=CC1,2.856
UNPD_subset_A_10290,COc1c(O)cc2c3c1-c1ccc(O)cc1C[C@@H]3NCC2,COc1c(O)cc2c3c1-c1ccc(O)cc1CC3NCC2,2.218
UNPD_subset_A_10291,COC[C@H](O)[C@H](OC)[C@H](OC)[C@H](COC)OC,COCC(O)C(OC)C(OC)C(COC)OC,0.788
UNPD_subset_A_10292,C[C@@]1(O)CC[C@]2(C)[C@H]3CC[C@]4(C)C(c5coc(O)c5)CC[C@]4(O)[C@@H]3CC[C@]2(O)C1,CC1(O)CCC2(C)C3CCC4(C)C(c5coc(O)c5)CCC4(O)C3CCC2(O)C1,2.122
UNPD_subset_A_10293,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[C@H](O)CCCC,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(O)CCCC,0.301
UNPD_subset_A_10294,OC[C@@H]1O[C@@H](O[C@@H]2[C@H](CO)O[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)[C@H]1O,OCC1OC(OC2C(O)C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(O)C(O)C4O)C(O)C3O)C2O)C(O)C(O)C1O,1.345
UNPD_subset_A_10295,CC[C@H](C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CCC(C)OC1OC(CO)C(O)C(O)C1O,2.035
UNPD_subset_A_10296,COc1cc2ccc3cc(O)c(O)cc3c2c(OC)c1OC,COc1cc2ccc3cc(O)c(O)cc3c2c(OC)c1OC,1.031
UNPD_subset_A_10297,COc1cc2c3cc1Oc1cc(ccc1O)CC[C@@H]1c4cc(c(OC)cc4CCN1C)Oc1cc(ccc1O)CC[C@@H]3N(C)CC2,COc1cc2c3cc1Oc1cc(ccc1O)CCC1c4cc(c(OC)cc4CCN1C)Oc1cc(ccc1O)CCC3N(C)CC2,0.986
UNPD_subset_A_10298,COC1=C(C)O[C@@H]2OC(C)=CC([C@H](C)O)=C12,COC1=C(C)OC2OC(C)=CC(C(C)O)=C12,1.033
UNPD_subset_A_10299,COc1c(O)cc2c3c1-c1c(ccc4c1OCO4)C[C@@H]3NCC2,COc1c(O)cc2c3c1-c1c(ccc4c1OCO4)CC3NCC2,2.118
UNPD_subset_A_10300,CCCCC[C@@H](O)CC,CCCCCC(O)CC,1.429
UNPD_subset_A_10301,CN[C@H]1[C@H](O)[C@@H](O[C@H]2O[C@@H]([C@H](C)N)CC[C@@H]2N)[C@@H](N)[C@@H](O)[C@@H]1O,CNC1C(O)C(O)C(N)C(OC2OC(C(C)N)CCC2N)C1O,1.798
UNPD_subset_A_10302,COc1ccc2c(c1)O[C@H]1[C@@H]2COC2=C[C@H](OC)C=C[C@@H]21,COc1ccc2c(c1)OC1C3C=CC(OC)C=C3OCC21,1.449
UNPD_subset_A_10303,C=C(C)[C@@H](O)CC[C@H](C)c1ccc(C)cc1O,C=C(C)C(O)CCC(C)c1ccc(C)cc1O,1.819
UNPD_subset_A_10304,CC1=C[C@H]2[C@@H](CC1)[C@H](C)C[C@H](O)[C@@]2(O)C(C)C,CC1=CC2C(CC1)C(C)CC(O)C2(O)C(C)C,2.992
UNPD_subset_A_10305,Oc1cc(C(O)O)c2nc3cccc(O)c3nc2c1-c1cc(O)c2nc3c(O)cccc3nc2c1,Oc1cc(C(O)O)c2nc3cccc(O)c3nc2c1-c1cc(O)c2nc3c(O)cccc3nc2c1,0.566
UNPD_subset_A_10306,COc1cc2c(cc1OC)[C@H](Cc1ccc(Oc3c(O)c(OC)cc4c3C[C@H]3c5c(cc(OC)c(OC)c5-4)CCN3C)cc1)N(C)CC2,COc1cc2c(cc1OC)C(Cc1ccc(Oc3c(O)c(OC)cc4c3CC3c5c(cc(OC)c(OC)c5-4)CCN3C)cc1)N(C)CC2,1.067
UNPD_subset_A_10307,COc1c2c(cc3c1OCO3)[C@]13CCN(C2)[C@H]1C[C@H](OC)[C@H]1O[C@H]13,COc1c2c(cc3c1OCO3)C13CCN(C2)C1CC(OC)C1OC13,2.636
UNPD_subset_A_10308,CCCCCCCCCC[C@@H](O)[C@H]1CC[C@@H]([C@H]2CC[C@H]([C@H](O)CCCC[C@H](O)CCCCC[C@@H](O)Cc3cc(C)oc3O)O2)O1,CCCCCCCCCCC(O)C1CCC(C2CCC(C(O)CCCCC(O)CCCCCC(O)Cc3cc(C)oc3O)O2)O1,1.125
UNPD_subset_A_10309,COc1ccc([C@@H](O)[C@H](C)[C@@H](C)[C@@H](O)c2ccc(OC)c(OC)c2)cc1OC,COc1ccc(C(O)C(C)C(C)C(O)c2ccc(OC)c(OC)c2)cc1OC,0.416
UNPD_subset_A_10310,CC1=C2CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/[C@@H]2OC1,CC1=CCCC(C)=CC2OCC(C)=C2CCC(C)=CCC1,2.231
UNPD_subset_A_10311,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,1.593
UNPD_subset_A_10312,C[C@H](CO)CCC[C@@H](C)[C@H]1[C@@H](O)[C@H](O)[C@@H]2[C@]1(C)CC[C@@H]1[C@@]3(C)CC[C@H](O)[C@H](O)[C@@H]3[C@@H](O)C[C@]21O,CC(CO)CCCC(C)C1C(O)C(O)C2C1(C)CCC1C3(C)CCC(O)C(O)C3C(O)CC12O,2.977
UNPD_subset_A_10313,C[C@H]1CC[C@@H]2C(C)(C)[C@H](O)CC[C@@]2(C)[C@]1(O)CCc1ccoc1O,CC1CCC2C(C)(C)C(O)CCC2(C)C1(O)CCc1ccoc1O,2.635
UNPD_subset_A_10314,Cc1cc(O)cc(O[C@@H]2O[C@H](CO[C@H]3OC[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c1,Cc1cc(O)cc(OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O)c1,1.991
UNPD_subset_A_10315,CCCCCc1cccc(O)c1COC,CCCCCc1cccc(O)c1COC,0.703
UNPD_subset_A_10316,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4C[C@@H](O)[C@@]32C)O[C@@]1(O)CC[C@@H](C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(CCC1(O)OC2CC3C4CCC5CC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CC(O)C3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,1.827
UNPD_subset_A_10317,CCc1cc2c(-c3c(C)cc(O)c4c(OC)cccc34)c(O)cc(OC)c2c(C)n1,CCc1cc2c(-c3c(C)cc(O)c4c(OC)cccc34)c(O)cc(OC)c2c(C)n1,0.821
UNPD_subset_A_10318,CC1=CCC[C@@H]2[C@@]3(C)CC[C@](C)([C@@H]4COC(C)(C)O4)C[C@@H]3CC[C@@]12C,CC1=CCCC2C1(C)CCC1CC(C)(C3COC(C)(C)O3)CCC12C,2.836
UNPD_subset_A_10319,CC(C)c1ccc(O)c2c1[C@H](O)[C@@](C)(O)CC2,CC(C)c1ccc(O)c2c1C(O)C(C)(O)CC2,1.838
UNPD_subset_A_10320,C[C@H]1C[C@@H]2O[C@H](C)C[C@@H]3N[C@@H](C)C[C@@H](N1)N23,CC1CC2OC(C)CC3NC(C)CC(N1)N32,0.88
UNPD_subset_A_10321,C=C(C)[C@H](O)COc1ccc2c(OC)c3ccoc3nc2c1OC,C=C(C)C(O)COc1ccc2c(OC)c3ccoc3nc2c1OC,1.528
UNPD_subset_A_10322,COc1ccc2[nH]cc(-c3c(OC)c(OC)c(-c4c[nH]c5ccc(O)cc45)c(OC)c3OC)c2c1,COc1ccc2[nH]cc(-c3c(OC)c(OC)c(-c4c[nH]c5ccc(O)cc45)c(OC)c3OC)c2c1,0.365
UNPD_subset_A_10323,COc1ccc(C[C@H](C)[C@H](C)Cc2ccc(OC)c(OC)c2)cc1OC,COc1ccc(CC(C)C(C)Cc2ccc(OC)c(OC)c2)cc1OC,0.235
UNPD_subset_A_10324,COC[C@@]12O[C@@H]1CN1CCC[C@H]12,COCC12OC1CN1CCCC12,1.667
UNPD_subset_A_10325,Brc1c[nH]c2ccccc12,Brc1c[nH]c2ccccc12,-0.144
UNPD_subset_A_10326,C[C@]1(CO)[C@@H](O)[C@@H](O)C[C@]2(C)[C@H]3CCc4cocc4[C@]3(CO)CC[C@@H]12,CC1(CO)C(O)C(O)CC2(C)C3CCc4cocc4C3(CO)CCC12,3.049
UNPD_subset_A_10327,Oc1ccccc1Cc1c(Cc2ccccc2O)n(Cc2ccccc2O)c2ccccc12,Oc1ccccc1Cc1c(Cc2ccccc2O)n(Cc2ccccc2O)c2ccccc12,-0.083
UNPD_subset_A_10328,COc1c2c(cc3c1OC(C)(C)CC3)OC(C)(C)CC2,COc1c2c(cc3c1OC(C)(C)CC3)OC(C)(C)CC2,1.384
UNPD_subset_A_10329,COc1cc(O)cc(-c2cc3c(OC)c(O)ccc3o2)c1,COc1cc(O)cc(-c2cc3c(OC)c(O)ccc3o2)c1,1.217
UNPD_subset_A_10330,CC1(C)CC[C@H]2C(=CC[C@]3(C)[C@@H]2CC[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]23C)C1,CC1(C)CCC2C(=CCC3(C)C2CCC2C4(C)CCC(O)C(C)(C)C4CCC23C)C1,2.895
UNPD_subset_A_10331,CCCCCCCc1c(C)cccc1C,CCCCCCCc1c(C)cccc1C,0.06
UNPD_subset_A_10332,CCCc1cc(O)c(O)c(OC)c1,CCCc1cc(O)c(O)c(OC)c1,1.069
UNPD_subset_A_10333,OC[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@@H](O)[C@H](O)CO,OCC(O)C(O)C(CO)OC1OC(CO)C(O)C(O)C1O,2.2
UNPD_subset_A_10334,Cc1ccc2c(c1)[C@@H]1CC[C@@]2(C)OOC1(C)C,Cc1ccc2c(c1)C1CCC2(C)OOC1(C)C,1.957
UNPD_subset_A_10335,COc1cc([C@@H]2CCc3cc(O)c(OC)cc3O2)ccc1O,COc1cc(C2CCc3cc(O)c(OC)cc3O2)ccc1O,1.181
UNPD_subset_A_10336,Cc1ccc2c(c1)-c1c(C)coc1C[C@@H]2C,Cc1ccc2c(c1)-c1c(C)coc1CC2C,1.089
UNPD_subset_A_10337,C[C@H]1[C@H](O[C@]23CCC(C)(C)[C@@H](O)[C@H]2C2=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)O[C@H](CO)[C@@H](O)[C@@H]1O,CC1C(OC23CCC(C)(C)C(O)C2C2=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC4(C)C2(C)CC3)OC(CO)C(O)C1O,2.857
UNPD_subset_A_10338,CC1(C)C=Cc2c(ccc3c2OC[C@@H](c2ccc(O)c4c2OC(C)(C)C=C4)C3)O1,CC1(C)C=Cc2c(ccc3c2OCC(c2ccc(O)c4c2OC(C)(C)C=C4)C3)O1,2.307
UNPD_subset_A_10339,CCCCCCCCCCCCCCCc1cc(-c2ccc(CCCCCCC[C@H](O)CCCCCCC)c(OC)c2OC)cc(OC)c1OC,CCCCCCCCCCCCCCCc1cc(-c2ccc(CCCCCCCC(O)CCCCCCC)c(OC)c2OC)cc(OC)c1OC,0.43
UNPD_subset_A_10340,c1ccc(C2=NC[C@@H](c3ccccc3)O2)cc1,c1ccc(C2=NCC(c3ccccc3)O2)cc1,0.139
UNPD_subset_A_10341,CCCc1ccc(C)cc1C,CCCc1ccc(C)cc1C,-0.803
UNPD_subset_A_10342,C[C@H]([C@H](O)c1ccc2c(c1)OCO2)[C@H](C)[C@H](O)c1ccc2c(c1)OCO2,CC(C(O)c1ccc2c(c1)OCO2)C(C)C(O)c1ccc2c(c1)OCO2,0.489
UNPD_subset_A_10343,COc1ccc([C@H]2C[C@@H](O)C[C@@H]3CCCCN32)cc1O,COc1ccc(C2CC(O)CC3CCCCN32)cc1O,0.952
UNPD_subset_A_10344,CC[C@H]1CN2CCc3cc(OC)c(OC)c(O)c3[C@@H]2C[C@@H]1C[C@H]1NCCc2c1[nH]c1ccccc21,CCC1CN2CCc3cc(OC)c(OC)c(O)c3C2CC1CC1NCCc2c1[nH]c1ccccc21,1.24
UNPD_subset_A_10345,C[C@H]1O[C@H](O)[C@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@@H](CO)[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O,CC1OC(O)C(O)C(O)C1OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,1.872
UNPD_subset_A_10346,CCCC[C@@H](O)[C@@H]1C[C@H](O)[C@@H](CO)N1,CCCCC(O)C1CC(O)C(CO)N1,1.941
UNPD_subset_A_10347,C[C@@H]1[C@]2(O[C@H]3C=C4[C@@H]5CCC6Cc7nc8c(nc7C[C@]6(C)[C@H]5C[C@@H](O)[C@]4(C)[C@]31O)CC1CCc3c(cc4c5c3[C@H](O)C[C@@H]5[C@H](C)[C@]3(O4)OC(C)(C)C[C@H]3O)[C@@]1(C)C8)O[C@](C)(CO)C[C@H]2O,CC1C2CC(O)c3c4c(cc(c32)OC12OC(C)(C)CC2O)C1(C)Cc2nc3c(nc2CC1CC4)CC1(C)C(CCC2C4=CC5OC6(OC(C)(CO)CC6O)C(C)C5(O)C4(C)C(O)CC21)C3,1.828
UNPD_subset_A_10348,CNCCc1c([C@@H]2[C@@H]3[C@H](C[C@@](C)(O)CC3(C)C)[C@]34Nc5ccccc5[C@]23CCN4C)[nH]c2ccccc12,CNCCc1c(C2C3C(CC(C)(O)CC3(C)C)C34Nc5ccccc5C23CCN4C)[nH]c2ccccc12,1.305
UNPD_subset_A_10349,CC[C@H](C[C@@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@H](O)C[C@]12OC[C@H](O)[C@H]32)C(C)C,CCC(CC(O)C(C)C1CCC2C3C(CCC12C)C1(C)CCC(O)CC12OCC(O)C32)C(C)C,2.589
UNPD_subset_A_10350,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@H]1[C@@H]2[C@@H](O)C[C@]2(C)C(c3coc(O)c3)CC[C@]12O,CC12CCC(O)CC1CCC1C2C(O)CC2(C)C(c3coc(O)c3)CCC12O,2.717
UNPD_subset_A_10351,CN[C@H]1CC=C2C=C3CC[C@@]4(C)[C@@H]([C@H](C)N=C(C)C)CC[C@@]4(C)[C@@H]3CC[C@H]2C1(C)C,CNC1CC=C2C=C3CCC4(C)C(C(C)N=C(C)C)CCC4(C)C3CCC2C1(C)C,2.463
UNPD_subset_A_10352,Cc1cc(O)c2c(ccc3c(O)c4c(O)cccc4c(O)c32)c1,Cc1cc(O)c2c(ccc3c(O)c4c(O)cccc4c(O)c32)c1,0.945
UNPD_subset_A_10353,CCOCc1c(CCO)c(C)c(O)c2c1C[C@@](C)(CO)C2,CCOCc1c(CCO)c(C)c(O)c2c1CC(C)(CO)C2,1.229
UNPD_subset_A_10354,CC1=CC[C@H](C(C)C)[C@@H]2C[C@@](C)(O)CC[C@H]12,CC1=CCC(C(C)C)C2CC(C)(O)CCC12,2.695
UNPD_subset_A_10355,COc1cc([C@@H](O)[C@H](CO)Oc2c(OC)cc([C@@H](O)[C@H](O)CO)cc2OC)ccc1O,COc1cc(C(O)C(CO)Oc2c(OC)cc(C(O)C(O)CO)cc2OC)ccc1O,1.265
UNPD_subset_A_10356,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1C(C2)N(C)CC3,1.176
UNPD_subset_A_10357,C=c1cc(O)c2c(O)c3c(O)c(=C)c(OC)cc3c(O)c2c1,C=c1cc(O)c2c(O)c3c(O)c(=C)c(OC)cc3c(O)c2c1,1.235
UNPD_subset_A_10358,Cc1cc(O)c2c(c1)[C@H](C(C)C)Cc1cc3c(cc1-2)c(O)c(C(C)C)c1cc(C)cc(O)c13,Cc1cc(O)c2c(c1)C(C(C)C)Cc1cc3c(cc1-2)c(O)c(C(C)C)c1cc(C)cc(O)c13,1.182
UNPD_subset_A_10359,COc1c2c(cc3c1OCO3)CCN=C2,COc1c2c(cc3c1OCO3)CCN=C2,1.517
UNPD_subset_A_10360,C=C1C[C@@H](O)[C@@H](Br)C(C)(C)[C@]12CCC(C)=C(C)C2,C=C1CC(O)C(Br)C(C)(C)C12CCC(C)=C(C)C2,2.863
UNPD_subset_A_10361,C[C@@H]1CC[C@@H]2[C@@H]([C@H]3O[C@@]13C)[C@](C)(O)CC[C@]2(C)O,CC1CCC2C(C3OC13C)C(C)(O)CCC2(C)O,2.731
UNPD_subset_A_10362,C[C@@H]1CC=C2[C@H]1CC(C)(C)C[C@H]1C[C@@]21C,CC1CC=C2C1CC(C)(C)CC1CC21C,2.989
UNPD_subset_A_10363,COc1c(Cl)c(Cl)c(Oc2c(O)c(Cl)c(OC)c(Cl)c2Oc2c(Cl)c(Cl)c(OC)c(Cl)c2Cl)c(Cl)c1Cl,COc1c(Cl)c(Cl)c(Oc2c(O)c(Cl)c(OC)c(Cl)c2Oc2c(Cl)c(Cl)c(OC)c(Cl)c2Cl)c(Cl)c1Cl,0.334
UNPD_subset_A_10364,COc1cc2c3c(c1O)Oc1ccc(cc1)C[C@@H]1NCCc4cc(OC)c(c(OC)c41)OCc1ccc(cc1)C[C@H]3N(C)CC2,COc1cc2c3c(c1O)Oc1ccc(cc1)CC1NCCc4cc(OC)c(c(OC)c41)OCc1ccc(cc1)CC3N(C)CC2,1.654
UNPD_subset_A_10365,COc1cc([C@@H](O)[C@@H](CO)Oc2ccc(CCCO)cc2OC)ccc1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,COc1cc(CCCO)ccc1OC(CO)C(O)c1ccc(OC2OCC(O)C(O)C2O)c(OC)c1,1.382
UNPD_subset_A_10366,COc1cc(C(C)C)c(O)cc1C,COc1cc(C(C)C)c(O)cc1C,0.592
UNPD_subset_A_10367,C[C@H](O)CCCCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(O)CCCCOC1OC(CO)C(O)C(O)C1O,2.28
UNPD_subset_A_10368,Cc1ncnc2ccccc12,Cc1ncnc2ccccc12,-1.074
UNPD_subset_A_10369,C[C@@H]1O[C@H](O[C@@H]2CC[C@]3(C)[C@@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H]4C[C@H]4O[C@]5(CC[C@@H](C)CO5)[C@H](C)[C@H]43)C2)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(C)C(O)C(O)C6OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,2.393
UNPD_subset_A_10370,CC1=C(CC[C@@H](C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H]2C[C@H]3[C@@H]4CC[C@]5(O)C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C[C@@H](O)[C@]5(C)[C@H]4CC[C@]3(C)[C@@H]12,CC1=C(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CCC5(O)CC(OC6OC(CO)C(O)C(O)C6O)CC(O)C5(C)C4CCC3(C)C12,2.188
UNPD_subset_A_10371,O[C@H]1C=C[C@]23CN[C@H](C1)[C@H]2c1cc2c(cc1CO3)OCO2,OC1C=CC23CNC(C1)C2c1cc2c(cc1CO3)OCO2,1.621
UNPD_subset_A_10372,COc1c(O)c2c3c(c1OC)CCN=C3[C@](C)(O)c1cc(O)ccc1-2,COc1c(O)c2c3c(c1OC)CCN=C3C(C)(O)c1cc(O)ccc1-2,1.979
UNPD_subset_A_10373,CN1C[C@@H](O)c2cc3c(c4c2[C@@H]1Cc1ccccc1-4)OCO3,CN1CC(O)c2cc3c(c4c2C1Cc1ccccc1-4)OCO3,1.649
UNPD_subset_A_10374,CCCCC#CCCCCCCCCCCCCCC,CCCCC#CCCCCCCCCCCCCCC,0.467
UNPD_subset_A_10375,Cc1cc(O)c2c(O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cccc3c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2c1,Cc1cc(O)c2c(O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc3c(C3OC(CO)C(O)C(O)C3O)c2c1,1.64
UNPD_subset_A_10376,COc1cc(O)ccc1C1=COc2c(ccc3c2C=CC(C)(C)O3)C1,COc1cc(O)ccc1C1=COc2c(ccc3c2C=CC(C)(C)O3)C1,2.137
UNPD_subset_A_10377,Oc1ccc(C2=CCc3ccc(O)cc3O2)cc1,Oc1ccc(C2=CCc3ccc(O)cc3O2)cc1,0.945
UNPD_subset_A_10378,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)C2,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2c1c(O)cc(O)c2c1OC(c1cc(O)c(O)c(O)c1)C(O)C2,1.878
UNPD_subset_A_10379,CSCCCCCC#N,CSCCCCCC#N,-0.651
UNPD_subset_A_10380,CC1(C)[C@@H](O)CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@H]3C[C@@](C)(CO)[C@@H](O)C[C@]3(CO)CC[C@]21C,CC1(CO)CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CCC2(CO)CC1O,2.996
UNPD_subset_A_10381,C[C@H]1CC[C@@H](O)C(C)(C)O1,CC1CCC(O)C(C)(C)O1,2.531
UNPD_subset_A_10382,CCc1c(O)ccc(O)c1C,CCc1c(O)ccc(O)c1C,0.605
UNPD_subset_A_10383,C=C1CCC[C@]1(C)[C@]1(C)CC=C(CO)CC1,C=C1CCCC1(C)C1(C)CC=C(CO)CC1,3.025
UNPD_subset_A_10384,C=C(C)[C@@H]1CCC(=C)[C@@H]2C[C@H](O)[C@@H](C)C[C@@H]12,C=C(C)C1CCC(=C)C2CC(O)C(C)CC12,3.106
UNPD_subset_A_10385,CC1=C[C@@H]2OC[C@]3(O)[C@H](O)[C@@]4(O)C[C@]3(C)[C@]2(CC1)CO4,CC1=CC2OCC3(O)C(O)C4(O)CC3(C)C2(CC1)CO4,2.895
UNPD_subset_A_10386,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@H](O[C@H]6O[C@@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]6O)CC[C@@]5(C)[C@H]4CC[C@@]32C)O[C@@]1(O)CC[C@@H](C)CO[C@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@H]1O,CC(CCC1(O)OC2CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,2.061
UNPD_subset_A_10387,C[C@@H]1O[C@@H](OC[C@H](C)CC[C@]2(O)O[C@H]3C[C@H]4[C@@H]5CC[C@H]6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)C[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)[C@H](O)[C@H](O)[C@H]1O,CC(CCC1(O)OC2CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C2C1C)COC1OC(C)C(O)C(O)C1O,1.786
UNPD_subset_A_10388,O[C@H]1[C@H](O)[C@@H](O)[C@H](Oc2cc3c(cc2[C@@H]2OC[C@@H]4[C@@H](c5ccc6c(c5)OCO6)OC[C@H]24)OCO3)O[C@@H]1CO[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,OC1COC(OCC2OC(Oc3cc4c(cc3C3OCC5C(c6ccc7c(c6)OCO7)OCC35)OCO4)C(O)C(O)C2O)C(O)C1O,1.569
