ID,SMILES_chiral,SMILES_no_chiral,NPL_score
REAL_subset_1985,CN1CCC(CC(=O)N(C)[C@@H]2CCCC[C@@H]2NC(=O)C2(C#N)CC3(CC3)C2)C1,CN1CCC(CC(=O)N(C)C2CCCCC2NC(=O)C2(C#N)CC3(CC3)C2)C1,-0.4
REAL_subset_1986,CN1CCCC(C(=O)N(CCNC(=O)C23CCCC(F)(CC2)C3)C2CC2)C1,CN1CCCC(C(=O)N(CCNC(=O)C23CCCC(F)(CC2)C3)C2CC2)C1,-0.98
REAL_subset_1987,CN(CC1CCCCN1C(=O)CC1(C)CC(F)(F)C1)C(=O)C1C[C@H]1C(F)F,CN(CC1CCCCN1C(=O)CC1(C)CC(F)(F)C1)C(=O)C1CC1C(F)F,-0.404
REAL_subset_1988,CN(CCNC(=O)C1CCN(C(=O)NC2CC2)CC1)C(=O)C1[C@H](C#N)C1(C)C,CN(CCNC(=O)C1CCN(C(=O)NC2CC2)CC1)C(=O)C1C(C#N)C1(C)C,-1.449
REAL_subset_1989,CN1CCC(C#N)(C(=O)N2CCC2CNC(=O)C2[C@H](C(F)F)C2(C)C)CC1,CN1CCC(C#N)(C(=O)N2CCC2CNC(=O)C2C(C(F)F)C2(C)C)CC1,-0.42
REAL_subset_1990,CN1CCC(C#N)(C(=O)NCC2(C)CCCN2C(=O)CN2CC3CC3C2)CC1,CN1CCC(C#N)(C(=O)NCC2(C)CCCN2C(=O)CN2CC3CC3C2)CC1,-0.618
REAL_subset_1991,CC(C)n1cncc1C(=O)NCc1cc(C(F)(F)F)cc(S(C)(=O)=O)c1,CC(C)n1cncc1C(=O)NCc1cc(C(F)(F)F)cc(S(C)(=O)=O)c1,-1.857
REAL_subset_1992,N#C[C@@H]1OCC[C@H]1N1CCOC[C@]2(COC[C@H]3CCCCN32)C1,N#CC1OCCC1N1CCOCC2(COCC3CCCCN32)C1,0.245
REAL_subset_1993,N=S(=O)(c1ccc(C(=O)NCc2cc[nH]c2)cc1)C(F)(F)F,N=S(=O)(c1ccc(C(=O)NCc2cc[nH]c2)cc1)C(F)(F)F,-1.053
REAL_subset_1994,N=S(=O)(c1ccc(NCC(O)Cc2cccc(Cl)c2)cc1)C(F)F,N=S(=O)(c1ccc(NCC(O)Cc2cccc(Cl)c2)cc1)C(F)F,-0.994
REAL_subset_1995,N=S(=O)(c1ccc(NCCc2nccc(C(F)(F)F)n2)cc1)C(F)F,N=S(=O)(c1ccc(NCCc2nccc(C(F)(F)F)n2)cc1)C(F)F,-1.456
REAL_subset_1996,N=S(=O)(CCNC(=O)c1ncc2ccccc2c1N)c1ccccc1,N=S(=O)(CCNC(=O)c1ncc2ccccc2c1N)c1ccccc1,-0.85
REAL_subset_1997,N=S(=O)(CCNC(=O)c1ccc(C(F)(F)F)c(=O)[nH]1)c1ccccc1,N=S(=O)(CCNC(=O)c1ccc(C(F)(F)F)c(=O)[nH]1)c1ccccc1,-0.892
REAL_subset_1998,N=S(=O)(CCNC(=O)c1ccc(-c2ccccc2)nn1)c1ccccc1,N=S(=O)(CCNC(=O)c1ccc(-c2ccccc2)nn1)c1ccccc1,-1.346
REAL_subset_1999,N=S(=O)(CCNC(=O)c1ncc(Br)s1)c1ccccc1,N=S(=O)(CCNC(=O)c1ncc(Br)s1)c1ccccc1,-1.257
REAL_subset_2000,NC(=O)C(c1cccc(Br)c1)S(=O)(=O)CCCF,NC(=O)C(c1cccc(Br)c1)S(=O)(=O)CCCF,-0.993
REAL_subset_2001,O=C(c1cncc2cc(Cl)ccc12)N1CC[C@@H](NC(O)c2c[nH]c(O)c2)C1,O=C(c1cncc2cc(Cl)ccc12)N1CCC(NC(O)c2c[nH]c(O)c2)C1,-1.033
REAL_subset_2002,C=C(Br)CCN(C)CC(C)(C)CCO,C=C(Br)CCN(C)CC(C)(C)CCO,-0.34
REAL_subset_2003,O=c1cc(N2CCC(Nc3cccnc3OC(F)F)CC2)[nH]cn1,O=c1cc(N2CCC(Nc3cccnc3OC(F)F)CC2)[nH]cn1,-1.518
REAL_subset_2004,C(=C/C1CCOCC1)\c1ccnc2c1CCC2,C(=CC1CCOCC1)c1ccnc2c1CCC2,0.114
REAL_subset_2005,C(=C1CC2NCCC12)c1cccc2[nH]ccc12,C(=C1CC2NCCC12)c1cccc2[nH]ccc12,0.502
REAL_subset_2006,C(=C1CC2NCCC12)c1cccc2nsnc12,C(=C1CC2NCCC12)c1cccc2nsnc12,-0.41
REAL_subset_2007,C(=Cc1cncn1C1CC1)c1nccnc1-c1ccccc1,C(=Cc1cncn1C1CC1)c1nccnc1-c1ccccc1,-0.529
REAL_subset_2008,C(=Cc1nc2c([nH]1)CCOC2)c1ccnnc1,C(=Cc1nc2c([nH]1)CCOC2)c1ccnnc1,-0.502
REAL_subset_2009,C(=Cc1nc2c([nH]1)CCOC2)c1csnn1,C(=Cc1nc2c([nH]1)CCOC2)c1csnn1,-1.479
REAL_subset_2010,C(=Cc1noc(-c2csc(C3CCOCC3)n2)n1)c1ccccn1,C(=Cc1noc(-c2csc(C3CCOCC3)n2)n1)c1ccccn1,-1.391
REAL_subset_2011,CC1(C)Cc2ccccc2N(C(=O)c2cn3c(n2)SCC3)C1,CC1(C)Cc2ccccc2N(C(=O)c2cn3c(n2)SCC3)C1,-0.983
REAL_subset_2012,CC(C)C(N)CN(CCN)CC(F)F,CC(C)C(N)CN(CCN)CC(F)F,-0.644
REAL_subset_2013,N#CC1(C(=O)N[C@H]2C[C@H](NC(=O)c3coc4c(Cl)cccc34)C2)CCOC1,N#CC1(C(=O)NC2CC(NC(=O)c3coc4c(Cl)cccc34)C2)CCOC1,-0.736
REAL_subset_2014,N#CC1(c2ccccn2)CCC(NC(=O)c2cc3c([nH]2)CCOC3)CC1,N#CC1(c2ccccn2)CCC(NC(=O)c2cc3c([nH]2)CCOC3)CC1,-0.923
REAL_subset_2015,N#CC1(c2ccccn2)CCC(NC(=O)c2cc(Cl)c3[nH]ncc3c2)CC1,N#CC1(c2ccccn2)CCC(NC(=O)c2cc(Cl)c3[nH]ncc3c2)CC1,-1.457
REAL_subset_2016,N#Cc1nc(N2CC(C(=O)Nc3ccc4[nH]ncc4c3)C2)sc1Cl,N#Cc1nc(N2CC(C(=O)Nc3ccc4[nH]ncc4c3)C2)sc1Cl,-2.594
REAL_subset_2017,N#Cc1cc(O)cc(C(=O)N2CC[C@@H]3[C@@H](NC(=O)C4CCCSC4)[C@@H]32)c1,N#Cc1cc(O)cc(C(=O)N2CCC3C(NC(=O)C4CCCSC4)C32)c1,-0.684
REAL_subset_2018,N#Cc1cc(C(=O)N[C@H]2C[C@@H](NC(=O)C3OCC[C@@H]3c3ccccc3)C2)no1,N#Cc1cc(C(=O)NC2CC(NC(=O)C3OCCC3c3ccccc3)C2)no1,-0.79
REAL_subset_2019,N#Cc1cccc(C(=O)N[C@H]2C[C@@H](O)[C@H](NC(=O)c3cn4ccccc4n3)C2)c1,N#Cc1cccc(C(=O)NC2CC(O)C(NC(=O)c3cn4ccccc4n3)C2)c1,-1.733
REAL_subset_2020,N#Cc1cccc(-c2cc(=NC(=O)c3cn(C4CCOC4)cn3)[nH][nH]2)c1,N#Cc1cccc(-c2cc(=NC(=O)c3cn(C4CCOC4)cn3)[nH][nH]2)c1,-1.197
REAL_subset_2021,CC(Cn1cccn1)OC(=O)c1cnn2c1OCC(O)C2,CC(Cn1cccn1)OC(=O)c1cnn2c1OCC(O)C2,-1.034
REAL_subset_2022,O=C1Nc2ccc(NCc3c(F)ccc4[nH]ccc34)cc2C1(F)F,O=C1Nc2ccc(NCc3c(F)ccc4[nH]ccc34)cc2C1(F)F,-0.837
REAL_subset_2023,O=C(N1CCN2CCOCC2C1)N1CCC(S(=O)(=O)N2CCOCC2)C1,O=C(N1CCN2CCOCC2C1)N1CCC(S(=O)(=O)N2CCOCC2)C1,-1.36
REAL_subset_2024,CC(n1nc(-c2ccc3[nH]cnc3c2)nc1-c1cnn(CCF)c1)C(F)(F)F,CC(n1nc(-c2ccc3[nH]cnc3c2)nc1-c1cnn(CCF)c1)C(F)(F)F,-1.717
REAL_subset_2025,O=C(N=S1(=O)CCC2(C1)OCCO2)C12CCC(CO1)C2,O=C(N=S1(=O)CCC2(C1)OCCO2)C12CCC(CO1)C2,0.107
REAL_subset_2026,O=C(NC1(C2CC2)CCCOC1)C1CS(=O)(=O)CC12CC2,O=C(NC1(C2CC2)CCCOC1)C1CS(=O)(=O)CC12CC2,0.212
REAL_subset_2027,O=C(NC12COCC(C1)C2)C1CCCS(=O)(=O)C1,O=C(NC12COCC(C1)C2)C1CCCS(=O)(=O)C1,-1.018
REAL_subset_2028,O=C(NC1CCC2(CC1)COCCO2)NC1(C2CCC2)CCC1,O=C(NC1CCC2(CC1)COCCO2)NC1(C2CCC2)CCC1,0.173
REAL_subset_2029,O=C(NC1COC2(CCCCC2)C1)N[C@@H]1CC[C@H]2C[C@@H]1CO2,O=C(NC1COC2(CCCCC2)C1)NC1CCC2CC1CO2,0.88
REAL_subset_2030,O=C(N[C@@H]1CC[C@H]1NC(=O)C1OCCOC12CCC2)C1CC[S+]([O-])CC1,O=C(NC1CCC1NC(=O)C1OCCOC12CCC2)C1CC[S+]([O-])CC1,0.042
REAL_subset_2031,Cc1c(Cl)ccc(C(=O)NC2CCCC2NC(=O)CCc2nc[nH]n2)c1O,Cc1c(Cl)ccc(C(=O)NC2CCCC2NC(=O)CCc2nc[nH]n2)c1O,-1.112
REAL_subset_2032,CC(C)c1nn(C)cc1-c1noc(C(C)(C)c2ccc(C#N)c(F)c2)n1,CC(C)c1nn(C)cc1-c1noc(C(C)(C)c2ccc(C#N)c(F)c2)n1,-1.913
REAL_subset_2033,CC(=O)NC1(C(=O)NCC2CC(C)(C)CCC2NC(=O)C2CC(O)C2)CCC1,CC(=O)NC1(C(=O)NCC2CC(C)(C)CCC2NC(=O)C2CC(O)C2)CCC1,0.17
REAL_subset_2034,Cc1cc(-c2noc(-c3ccnc(OC(C)C)c3F)n2)cc2[nH]cnc12,Cc1cc(-c2noc(-c3ccnc(OC(C)C)c3F)n2)cc2[nH]cnc12,-1.607
REAL_subset_2035,N#CC1(CC(=O)NCC2CC3(C2)CC(NC(=O)C2CCCSC2)C3)CCC1,N#CC1(CC(=O)NCC2CC3(C2)CC(NC(=O)C2CCCSC2)C3)CCC1,-0.4
REAL_subset_2036,O=C(CN1CCCC1CO)N1C[C@H]2[C@H](CNC(=O)C3(O)CCCCC3)C[C@H]2C1,O=C(CN1CCCC1CO)N1CC2CC(CNC(=O)C3(O)CCCCC3)C2C1,-0.061
REAL_subset_2037,CC(C)c1nn(-c2ccc(F)cc2)cc1-c1nc(-c2ncc[nH]2)no1,CC(C)c1nn(-c2ccc(F)cc2)cc1-c1nc(-c2ncc[nH]2)no1,-2.05
REAL_subset_2038,CC(c1cncc(F)c1)c1noc(-c2ccn(-c3ccccc3F)n2)n1,CC(c1cncc(F)c1)c1noc(-c2ccn(-c3ccccc3F)n2)n1,-2.104
REAL_subset_2039,CC(n1nc(-c2ccnn2C)nc1-c1ccc(N(C)C)cc1F)C(F)(F)F,CC(n1nc(-c2ccnn2C)nc1-c1ccc(N(C)C)cc1F)C(F)(F)F,-1.648
REAL_subset_2040,Cc1cncc(-c2nc(-c3ccnn3C)nn2-c2cccc(F)c2)c1Cl,Cc1cncc(-c2nc(-c3ccnn3C)nn2-c2cccc(F)c2)c1Cl,-1.938
REAL_subset_2041,CC(Oc1ccc(NC(=O)C(C)n2ccnn2)cc1)c1ccccc1,CC(Oc1ccc(NC(=O)C(C)n2ccnn2)cc1)c1ccccc1,-1.629
REAL_subset_2042,C1CC(CSCC2CCC3(CNC3)CO2)CCN1,C1CC(CSCC2CCC3(CNC3)CO2)CCN1,0.385
REAL_subset_2043,FC(F)(CN(C1CC1)C1CCCNC1)C1CCOCC1,FC(F)(CN(C1CC1)C1CCCNC1)C1CCOCC1,-0.803
REAL_subset_2044,FCCN(CC1COCOC1)C1CCCCC1,FCCN(CC1COCOC1)C1CCCCC1,-0.832
REAL_subset_2045,c1ccc2c(-c3cn4ccccc4n3)snc2c1,c1ccc2c(-c3cn4ccccc4n3)snc2c1,-2.056
REAL_subset_2046,c1ccc(-c2ccc(Oc3ccnc4nccn34)cn2)cc1,c1ccc(-c2ccc(Oc3ccnc4nccn34)cn2)cc1,-1.231
REAL_subset_2047,c1cc2c(-c3cncc4sccc34)nccn2c1,c1cc2c(-c3cncc4sccc34)nccn2c1,-1.581
REAL_subset_2048,C=C(C)c1ccc(-c2ccsc2OC)nc1,C=C(C)c1ccc(-c2ccsc2OC)nc1,-0.709
REAL_subset_2049,C=C(c1ccnc2c1cnn2C)C(C)(C)N,C=C(c1ccnc2c1cnn2C)C(C)(C)N,-1.263
REAL_subset_2050,C=C(c1ccc2c(C)ncn2c1)C(C)(C)N,C=C(c1ccc2c(C)ncn2c1)C(C)(C)N,-0.545
REAL_subset_2051,CC(NC(=O)CCC(=O)c1cc(Cl)sc1Cl)C1(O)COC1,CC(NC(=O)CCC(=O)c1cc(Cl)sc1Cl)C1(O)COC1,-0.836
REAL_subset_2052,N[C@@H]1C[C@H]2C[C@@H]1CN(C1CCCC1)C2,NC1CC2CC1CN(C1CCCC1)C2,0.07
REAL_subset_2053,CSc1cc(C(=O)N(C)C(C)CNC(=O)c2ccc3[nH]cnc3c2F)co1,CSc1cc(C(=O)N(C)C(C)CNC(=O)c2ccc3[nH]cnc3c2F)co1,-1.351
REAL_subset_2054,CSc1ccccc1NCCC(C)(C)F,CSc1ccccc1NCCC(C)(C)F,-1.372
REAL_subset_2055,CSCC(C)(C)C(=O)N(C)CC(C)(F)F,CSCC(C)(C)C(=O)N(C)CC(C)(F)F,-0.88
REAL_subset_2056,CSCC(C)(C)C(=O)NCC(C)(F)C(F)(F)F,CSCC(C)(C)C(=O)NCC(C)(F)C(F)(F)F,-0.707
REAL_subset_2057,CSCC(C)(C)CNC(=O)C(C)(C)C(F)F,CSCC(C)(C)CNC(=O)C(C)(C)C(F)F,-0.676
REAL_subset_2058,CSCC(C)(C)CNC(=O)C(C)(C)CNC(C)=O,CSCC(C)(C)CNC(=O)C(C)(C)CNC(C)=O,-0.521
REAL_subset_2059,CSCC(C)N(C)C(=O)C(C)(F)C(C)(C)F,CSCC(C)N(C)C(=O)C(C)(F)C(C)(C)F,-0.765
REAL_subset_2060,CSCC(Cc1cccs1)NC(=O)N(C)Cc1noc(C(F)(F)F)n1,CSCC(Cc1cccs1)NC(=O)N(C)Cc1noc(C(F)(F)F)n1,-2.289
REAL_subset_2061,CCCC(C)(O)CC(=O)N1CCN(C(=O)C2CN(C(N)=O)C2)C(C2CCC2)C1,CCCC(C)(O)CC(=O)N1CCN(C(=O)C2CN(C(N)=O)C2)C(C2CCC2)C1,-0.547
REAL_subset_2062,Cc1nc(-c2nc(C(C)c3ncccc3F)no2)ccc1C#N,Cc1nc(-c2nc(C(C)c3ncccc3F)no2)ccc1C#N,-1.859
REAL_subset_2063,CCC(=O)N(C)C1CN(C(=O)C2[C@H]3CCN(C(=O)OC(C)(C)C)[C@@H]23)CC12CC2,CCC(=O)N(C)C1CN(C(=O)C2C3CCN(C(=O)OC(C)(C)C)C32)CC12CC2,-0.004
REAL_subset_2064,CCCC1(COC)CCCN1C(=O)C1[C@H]2CCC[C@H]2[C@@H]1NC(=O)OC(C)(C)C,CCCC1(COC)CCCN1C(=O)C1C2CCCC2C1NC(=O)OC(C)(C)C,0.054
REAL_subset_2065,CCCNC(=O)CN1CCC(NC(=O)C2CC3(C2)NCCN2CCCC23)CC1,CCCNC(=O)CN1CCC(NC(=O)C2CC3(C2)NCCN2CCCC23)CC1,-1.031
REAL_subset_2066,CCC(C)(C)CC(=O)N1CCC(NC(=O)C2CC3(CSC3)C2)C2(CCC2)C1,CCC(C)(C)CC(=O)N1CCC(NC(=O)C2CC3(CSC3)C2)C2(CCC2)C1,-0.118
REAL_subset_2067,CCCC(=O)N1CCCC1C(=O)N1CC2(NC(=O)C3CC(C)(O)C3)CCC1C2,CCCC(=O)N1CCCC1C(=O)N1CC2(NC(=O)C3CC(C)(O)C3)CCC1C2,-0.275
REAL_subset_2068,Cc1c[nH]c(-c2noc(-c3[nH]c4ccc(Br)cc4c3F)n2)n1,Cc1c[nH]c(-c2noc(-c3[nH]c4ccc(Br)cc4c3F)n2)n1,-1.252
REAL_subset_2069,CCN(C)CCNC(=O)C1CC2(C1)C1CCCN1CCN2C(=O)OC(C)(C)C,CCN(C)CCNC(=O)C1CC2(C1)C1CCCN1CCN2C(=O)OC(C)(C)C,-0.878
REAL_subset_2070,Cc1nc2c(Br)cc(-c3nc(-c4c[nH]c(=N)cc4C)no3)cc2[nH]1,Cc1nc2c(Br)cc(-c3nc(-c4c[nH]c(=N)cc4C)no3)cc2[nH]1,-1.104
REAL_subset_2071,Cn1ccc(C(=O)N2C[C@@H](NC(=O)c3cnc(C4CC4)s3)[C@H](C(F)F)C2)n1,Cn1ccc(C(=O)N2CC(NC(=O)c3cnc(C4CC4)s3)C(C(F)F)C2)n1,-1.854
REAL_subset_2072,CCS(=O)(CC)=NS(=O)(=O)N(C)CCN(C)CCN(C)C,CCS(=O)(CC)=NS(=O)(=O)N(C)CCN(C)CCN(C)C,-0.836
REAL_subset_2073,Cn1cc(C2(C)CN(c3nccc(N4CCCNCC4)n3)CCO2)cn1,Cn1cc(C2(C)CN(c3nccc(N4CCCNCC4)n3)CCO2)cn1,-1.349
REAL_subset_2074,CC[C@@H](CN(CC)C(=O)OCCF)NC(=O)OC(C)(C)C,CCC(CN(CC)C(=O)OCCF)NC(=O)OC(C)(C)C,-1.094
REAL_subset_2075,CC[C@H](COC(F)(F)F)NC(=O)N(CC)CCC(=O)NC,CCC(COC(F)(F)F)NC(=O)N(CC)CCC(=O)NC,-1.337
REAL_subset_2076,CN(C(=O)OC(C)(C)C)C(CC(=O)NCC[S+]([O-])C(C)(C)C)C(F)F,CN(C(=O)OC(C)(C)C)C(CC(=O)NCC[S+]([O-])C(C)(C)C)C(F)F,-0.617
REAL_subset_2077,CN1CCOC(c2cccc(-c3cnc4c(C#N)c(=N)[nH]n4c3)c2)C1,CN1CCOC(c2cccc(-c3cnc4c(C#N)c(=N)[nH]n4c3)c2)C1,-1.133
REAL_subset_2078,CC[C@H](NC(=O)N(C)CC(C)(C)NC(=O)OC(C)(C)C)C(F)F,CCC(NC(=O)N(C)CC(C)(C)NC(=O)OC(C)(C)C)C(F)F,-1.046
REAL_subset_2079,Cn1cc(Br)c2c(N3CCC(c4cccc(C#N)c4)C3)ncnc21,Cn1cc(Br)c2c(N3CCC(c4cccc(C#N)c4)C3)ncnc21,-1.448
REAL_subset_2080,CN(C(=O)OC(C)(C)C)C(CC(C)(C)O)C(=O)NCCC(F)(F)CO,CN(C(=O)OC(C)(C)C)C(CC(C)(C)O)C(=O)NCCC(F)(F)CO,-0.311
REAL_subset_2081,Cn1nc(C(=O)N[C@@H]2C[C@@H](NC(=O)C3Cc4ccccc43)C[C@H]2O)cc1F,Cn1nc(C(=O)NC2CC(NC(=O)C3Cc4ccccc43)CC2O)cc1F,-0.849
REAL_subset_2082,CCSC(C)c1noc(CN(CCc2nn[nH]n2)CC2CCCCC2)n1,CCSC(C)c1noc(CN(CCc2nn[nH]n2)CC2CCCCC2)n1,-2.031
REAL_subset_2083,N#Cc1cc(Cl)c(C(=O)Nc2ccc(-n3ccc(=O)[nH]3)c(F)c2)s1,N#Cc1cc(Cl)c(C(=O)Nc2ccc(-n3ccc(=O)[nH]3)c(F)c2)s1,-1.747
REAL_subset_2084,O=C(O)c1cc2c(Oc3ccc(F)c(OC(F)(F)F)c3)nccn2c1,O=C(O)c1cc2c(Oc3ccc(F)c(OC(F)(F)F)c3)nccn2c1,-1.51
REAL_subset_2085,O=C(O)c1nn(-c2ccccc2-c2ccc(OC(F)(F)F)c(F)c2)cc1O,O=C(O)c1nn(-c2ccccc2-c2ccc(OC(F)(F)F)c(F)c2)cc1O,-1.166
REAL_subset_2086,OCC[C@@H]1CC[C@H](NC2CCOC2)C1,OCCC1CCC(NC2CCOC2)C1,0.821
REAL_subset_2087,O=c1[nH]c(C(F)F)nc2ccc(-c3cncc(OC(F)F)c3)cc12,O=c1[nH]c(C(F)F)nc2ccc(-c3cncc(OC(F)F)c3)cc12,-1.664
REAL_subset_2088,CC(C)n1nc(-c2ccc3[nH]cnc3c2)nc1-c1ccc(C(F)(F)F)[nH]c1=O,CC(C)n1nc(-c2ccc3[nH]cnc3c2)nc1-c1ccc(C(F)(F)F)[nH]c1=O,-1.405
REAL_subset_2089,COc1c(Cl)cccc1-n1nc(-c2ccccc2C)nc1-c1c[nH]c(=O)n1C,COc1c(Cl)cccc1-n1nc(-c2ccccc2C)nc1-c1c[nH]c(=O)n1C,-1.073
REAL_subset_2090,COc1cc(F)c(F)cc1-n1nc(-c2cccnc2)nc1-c1[nH]c(C)nc1C,COc1cc(F)c(F)cc1-n1nc(-c2cccnc2)nc1-c1[nH]c(C)nc1C,-1.631
REAL_subset_2091,Cn1cnnc1CC1(O)CCCN(C(=O)CC2(c3ccccc3)CCCO2)C1,Cn1cnnc1CC1(O)CCCN(C(=O)CC2(c3ccccc3)CCCO2)C1,-0.447
REAL_subset_2092,CCC[C@@H]1C[C@H]1CNC(C)CSC,CCCC1CC1CNC(C)CSC,0.874
REAL_subset_2093,Cn1ncc2c(=O)[nH]c(C=Cc3c(F)ccc4sc(C(=O)O)cc34)nc21,Cn1ncc2c(=O)[nH]c(C=Cc3c(F)ccc4sc(C(=O)O)cc34)nc21,-1.817
REAL_subset_2094,CN(CCC1(N)CC1)C1(CN)CCCCC1,CN(CCC1(N)CC1)C1(CN)CCCCC1,0.031
REAL_subset_2095,Cn1ccnc1C(NC(=O)c1nnc(C(C)(C)C(F)F)o1)c1cccc(F)c1,Cn1ccnc1C(NC(=O)c1nnc(C(C)(C)C(F)F)o1)c1cccc(F)c1,-1.823
REAL_subset_2096,CN(CC1CCCNC1)C[C@H]1C[C@@H]2CC[C@@H]2C1,CN(CC1CCCNC1)CC1CC2CCC2C1,0.085
REAL_subset_2097,COC(=O)c1sc2[nH]c(C)nc(=Nc3cnn(-c4ncccc4Cl)c3)c2c1C,COC(=O)c1sc2[nH]c(C)nc(=Nc3cnn(-c4ncccc4Cl)c3)c2c1C,-1.709
REAL_subset_2098,CN(CC1CC1(C)C)CC(C)(C)CC(F)(F)F,CN(CC1CC1(C)C)CC(C)(C)CC(F)(F)F,-0.107
REAL_subset_2099,CCN(CCC1CC1(C)C)CC(C)(C)C,CCN(CCC1CC1(C)C)CC(C)(C)C,0.157
REAL_subset_2100,CCN(CCC1CC1)CC(C)(C)C(F)(F)F,CCN(CCC1CC1)CC(C)(C)C(F)(F)F,-0.625
REAL_subset_2101,Cc1ccnc(C)c1C(=O)N[C@@H](C)C1CCN(C(=O)C(C)(C)C(C)(F)F)CC1,Cc1ccnc(C)c1C(=O)NC(C)C1CCN(C(=O)C(C)(C)C(C)(F)F)CC1,-0.834
REAL_subset_2102,CC12CCC(Cc3nc(-c4[nH]nnc4Cl)no3)(CO1)C2,CC12CCC(Cc3nc(-c4[nH]nnc4Cl)no3)(CO1)C2,-0.6
REAL_subset_2103,CC(OC(=O)C1[C@H]2CCCCN(C(=O)OC(C)(C)C)[C@@H]12)C(=O)N(C)C(C)C,CC(OC(=O)C1C2CCCCN(C(=O)OC(C)(C)C)C21)C(=O)N(C)C(C)C,-0.515
REAL_subset_2104,Cc1ccccc1Cc1noc(CSCc2cccc(CC#N)n2)n1,Cc1ccccc1Cc1noc(CSCc2cccc(CC#N)n2)n1,-1.893
REAL_subset_2105,CC1(C(=O)N2CCCC(NC(=O)C3(F)CC4(CCC4)C3)CC2)CCCS1,CC1(C(=O)N2CCCC(NC(=O)C3(F)CC4(CCC4)C3)CC2)CCCS1,-0.53
REAL_subset_2106,CC1(C(=O)NC2CCN(C(=O)C3CC(O)(C(F)(F)F)C3)C2)CC2(CCC2)C1,CC1(C(=O)NC2CCN(C(=O)C3CC(O)(C(F)(F)F)C3)C2)CC2(CCC2)C1,-0.417
REAL_subset_2107,CC1(C(=O)N[C@@H]2CN(C(=O)C3C[C@@H]4CC[C@H]3C4)C[C@H]2S(C)(=O)=O)CCC1,CC1(C(=O)NC2CN(C(=O)C3CC4CCC3C4)CC2S(C)(=O)=O)CCC1,-0.328
REAL_subset_2108,Cc1c[nH]c(C=Cc2nc(Cc3nsc4ccccc34)no2)n1,Cc1c[nH]c(C=Cc2nc(Cc3nsc4ccccc34)no2)n1,-1.422
REAL_subset_2109,CC1(C(=O)N[C@H]2C[C@H]3CC[C@@H]([C@@H]2F)N3C(=O)C2CC(OC(F)(F)F)C2)CC1,CC1(C(=O)NC2CC3CCC(C2F)N3C(=O)C2CC(OC(F)(F)F)C2)CC1,0.016
REAL_subset_2110,Cc1nc2cccc(CN(C)C(c3ccccc3)c3nc[nH]n3)c2o1,Cc1nc2cccc(CN(C)C(c3ccccc3)c3nc[nH]n3)c2o1,-1.179
REAL_subset_2111,CCCC(=O)NC1CCN(C(=O)C2CCCc3ccccc3C2)CC12CCC2,CCCC(=O)NC1CCN(C(=O)C2CCCc3ccccc3C2)CC12CCC2,-0.417
REAL_subset_2112,Cc1[nH]ncc1CN(C)c1ncnc2c1ncn2C(C)(CO)CC(F)(F)F,Cc1[nH]ncc1CN(C)c1ncnc2c1ncn2C(C)(CO)CC(F)(F)F,-1.376
REAL_subset_2113,CCC1CN(CC(=O)N2CCCC3(C2)C(NC(=O)CNC(N)=O)CCN3C)C1,CCC1CN(CC(=O)N2CCCC3(C2)C(NC(=O)CNC(N)=O)CCN3C)C1,-0.765
REAL_subset_2114,Cc1ccccc1CCN(Cc1ncc[nH]1)c1nc(C#N)ncc1Cl,Cc1ccccc1CCN(Cc1ncc[nH]1)c1nc(C#N)ncc1Cl,-1.569
REAL_subset_2115,CC1CCN(C2CN(C(=O)C3(C)CC(NC(=O)OC(C)(C)C)CCO3)C2)CC1,CC1CCN(C2CN(C(=O)C3(C)CC(NC(=O)OC(C)(C)C)CCO3)C2)CC1,-0.504
REAL_subset_2116,CCC(C)(OC)C(=O)NCC1COCCN(C(=O)C23CCOC(C)(C2)C3)C1,CCC(C)(OC)C(=O)NCC1COCCN(C(=O)C23CCOC(C)(C2)C3)C1,-0.18
REAL_subset_2117,CCCN1CCCC1C(=O)NCC1(F)CN(C(=O)C23CCCC(C)(C2)OC3)C1,CCCN1CCCC1C(=O)NCC1(F)CN(C(=O)C23CCCC(C)(C2)OC3)C1,-0.217
REAL_subset_2118,CCC1CN(CC(=O)N2CCC(CO)(NC(=O)C3CCOCC34CCC4)C2)C1,CCC1CN(CC(=O)N2CCC(CO)(NC(=O)C3CCOCC34CCC4)C2)C1,-0.139
REAL_subset_2119,CCCN1CCCC1C(=O)N[C@@H]1C[C@@H]2CC[C@@]1(NC(=O)C1C[C@@H](C)CCO1)C2,CCCN1CCCC1C(=O)NC1CC2CCC1(NC(=O)C1CC(C)CCO1)C2,-0.008
REAL_subset_2120,CCN1CCOC(C(=O)NCC2(O)CN(C(=O)C34CCCC(C)(C3)OC4)C2)C1,CCN1CCOC(C(=O)NCC2(O)CN(C(=O)C34CCCC(C)(C3)OC4)C2)C1,-0.253
REAL_subset_2121,CCN(CC(=O)N1CCCCCC1)C(=O)C1CCc2cccc(F)c21,CCN(CC(=O)N1CCCCCC1)C(=O)C1CCc2cccc(F)c21,-1.233
REAL_subset_2122,Cc1cc(-c2nc(-c3cn[nH]c3)no2)c2scnc2c1C,Cc1cc(-c2nc(-c3cn[nH]c3)no2)c2scnc2c1C,-1.7
